order_id,customer_id,restaurant_id,order_item,order_date,order_time,order_status,total_amount
4033,6481,640,Veg Burger,2023-01-31,19:44:00,Pending,923.79
4034,5258,1298,Fried Rice,2023-01-18,10:06:00,Pending,944.7
4035,7264,424,Margherita Pizza,2024-02-29,10:42:00,Delivered,749.44
4036,9430,396,Pasta Alfredo,2024-04-01,18:11:00,Preparing,444.4
4037,2667,932,Momos,2023-06-01,23:06:00,Pending,1088.58
4038,4846,729,Pasta Alfredo,2023-06-11,23:51:00,Cancelled,899.13
4039,9658,319,Fried Rice,2024-05-10,15:43:00,Delivered,1059.71
4040,2829,1023,Momos,2024-12-03,16:48:00,Delivered,679.27
4041,9024,1110,Chicken Biryani,2023-05-14,08:30:00,Pending,842.56
4042,3249,25,Chicken Biryani,2024-03-01,10:37:00,Preparing,939.61
4043,4253,1194,Tandoori Chicken,2023-11-23,21:31:00,Preparing,349.21
4044,4464,101,Veg Burger,2024-10-26,11:51:00,Pending,457.36
4045,3002,1850,Fried Rice,2023-11-03,15:16:00,Cancelled,804.09
4046,8638,616,Tandoori Chicken,2024-09-18,15:37:00,Delivered,1092.22
4047,1439,861,Momos,2024-10-07,17:27:00,Cancelled,552.45
4048,7443,1618,Momos,2024-05-10,17:30:00,Pending,532.86
4049,2270,810,Chicken Biryani,2024-08-25,15:45:00,Pending,340.08
4050,5734,642,Momos,2024-06-15,14:12:00,Delivered,1037.47
4051,2857,688,Pasta Alfredo,2024-01-18,21:34:00,Delivered,609.67
4052,7072,1239,Fried Rice,2024-10-24,14:06:00,Delivered,1064.76
4053,3318,1140,Veg Burger,2023-08-11,18:12:00,Delivered,532.5
4054,6367,1121,Veg Burger,2023-07-29,12:37:00,Preparing,1136.02
4055,1150,583,Paneer Butter Masala,2024-07-31,21:10:00,Pending,1114.74
4056,6077,1832,Masala Dosa,2024-03-11,11:20:00,Preparing,955.59
4057,5932,1776,Momos,2023-11-03,20:52:00,Pending,865.53
4058,882,473,Veg Burger,2024-07-17,15:00:00,Preparing,721.47
4059,8636,354,Veg Burger,2024-03-06,21:40:00,Cancelled,929.17
4060,4533,1022,Momos,2024-06-30,16:04:00,Delivered,373.69
4061,1918,1898,Fried Rice,2023-05-18,14:32:00,Cancelled,432.35
4062,1858,1617,Pasta Alfredo,2024-09-15,14:21:00,Preparing,1022.83
4063,9128,785,Margherita Pizza,2024-11-17,14:55:00,Delivered,335.05
4064,9006,585,Pasta Alfredo,2023-05-02,22:44:00,Pending,1141.48
4065,1,1436,Butter Naan,2024-11-14,14:29:00,Pending,507.68
4066,2759,1393,Margherita Pizza,2023-07-12,20:57:00,Delivered,1058.56
4067,5621,1211,Momos,2024-11-09,17:51:00,Preparing,774.14
4068,6674,1214,Fried Rice,2023-03-19,10:51:00,Delivered,763.35
4069,6992,706,Masala Dosa,2023-05-10,15:13:00,Preparing,513.42
4070,3998,108,Margherita Pizza,2024-06-14,20:20:00,Delivered,531.45
4071,3446,683,Veg Burger,2024-06-04,15:43:00,Cancelled,262.73
4072,4440,19,Chicken Biryani,2024-10-04,22:30:00,Pending,1037.36
4073,8051,5,Butter Naan,2023-06-15,11:54:00,Pending,705.9
4074,7514,1060,Fried Rice,2024-09-10,16:49:00,Cancelled,1066.07
4075,731,732,Butter Naan,2024-05-16,23:19:00,Preparing,554.01
4076,8087,416,Fried Rice,2024-06-03,18:00:00,Preparing,906.01
4077,3892,967,Veg Burger,2023-01-28,16:20:00,Pending,329.75
4078,5848,1751,Tandoori Chicken,2024-04-22,10:01:00,Cancelled,636.52
4079,534,1088,Pasta Alfredo,2024-02-07,17:22:00,Delivered,744.54
4080,2213,916,Momos,2023-08-07,12:58:00,Delivered,391.85
4081,3030,1782,Butter Naan,2023-09-12,19:43:00,Cancelled,353.47
4082,7152,442,Butter Naan,2023-11-28,16:29:00,Delivered,929.12
4083,2261,1517,Pasta Alfredo,2023-08-12,22:34:00,Preparing,866.96
4084,9231,894,Momos,2024-08-10,11:54:00,Cancelled,1071.92
4085,6088,832,Chicken Biryani,2023-09-19,11:40:00,Delivered,796.16
4086,9795,1713,Pasta Alfredo,2023-11-28,18:54:00,Pending,721.98
4087,2640,1676,Masala Dosa,2023-11-20,12:15:00,Delivered,461.11
4088,46,1600,Tandoori Chicken,2023-05-25,09:46:00,Pending,1118.46
4089,7248,990,Paneer Butter Masala,2023-05-05,09:21:00,Cancelled,695.24
4090,2100,724,Butter Naan,2024-12-05,11:37:00,Preparing,391.47
4091,8985,604,Chicken Biryani,2024-08-06,09:40:00,Preparing,828.29
4092,4722,592,Masala Dosa,2023-08-18,18:41:00,Pending,961.11
4093,506,1735,Margherita Pizza,2023-07-25,14:03:00,Delivered,428.75
4094,4002,1846,Momos,2023-06-21,14:20:00,Pending,817.93
4095,8993,1585,Chicken Biryani,2024-12-22,18:19:00,Preparing,463.91
4096,2715,531,Fried Rice,2024-12-14,12:59:00,Pending,751.49
4097,7587,1733,Pasta Alfredo,2024-02-14,20:44:00,Preparing,659.84
4098,5692,1620,Butter Naan,2024-08-14,09:05:00,Delivered,303.94
4099,4940,792,Veg Burger,2023-01-04,17:14:00,Preparing,1030.98
4100,3404,1375,Chicken Biryani,2024-02-25,22:41:00,Preparing,470.15
4101,4363,225,Butter Naan,2024-08-26,12:09:00,Preparing,657.95
4102,2651,664,Momos,2024-03-07,09:40:00,Delivered,790.69
4103,5560,674,Fried Rice,2023-06-05,19:44:00,Preparing,1071.7
4104,9345,1218,Momos,2024-10-02,18:59:00,Pending,243.38
4105,8947,199,Butter Naan,2023-09-22,11:21:00,Delivered,559.31
4106,9254,1182,Paneer Butter Masala,2024-04-05,12:15:00,Preparing,881.16
4107,5519,1737,Pasta Alfredo,2024-02-07,22:54:00,Pending,1108.32
4108,9142,86,Tandoori Chicken,2024-02-27,23:37:00,Pending,431.25
4109,5144,5,Pasta Alfredo,2023-12-27,20:13:00,Delivered,1020.81
4110,2605,829,Margherita Pizza,2024-11-18,08:30:00,Cancelled,308.19
4111,6317,1003,Masala Dosa,2024-03-25,17:27:00,Delivered,1064.6
4112,5051,1926,Margherita Pizza,2024-06-03,09:50:00,Preparing,234.58
4113,3039,1165,Tandoori Chicken,2023-07-07,14:39:00,Delivered,1060.08
4114,3130,1130,Margherita Pizza,2023-09-13,14:32:00,Cancelled,708.83
4115,3641,1243,Veg Burger,2023-06-26,16:33:00,Preparing,333.7
4116,2375,296,Masala Dosa,2023-12-15,13:48:00,Cancelled,152.91
4117,8446,1653,Momos,2024-07-03,12:59:00,Pending,556.72
4118,2307,1215,Pasta Alfredo,2023-08-13,18:29:00,Pending,720.52
4119,6773,1449,Momos,2023-10-16,17:02:00,Cancelled,583.04
4120,2700,1580,Paneer Butter Masala,2024-08-02,23:02:00,Preparing,1176.02
4121,4864,990,Paneer Butter Masala,2023-03-13,23:25:00,Delivered,424.03
4122,6563,663,Momos,2023-10-04,14:56:00,Pending,1104.78
4123,3040,1256,Butter Naan,2024-05-10,08:51:00,Delivered,709.5
4124,4514,1758,Chicken Biryani,2024-01-31,20:30:00,Preparing,719.98
4125,1919,748,Tandoori Chicken,2023-01-31,14:38:00,Preparing,1003.3
4126,218,1828,Chicken Biryani,2023-06-22,17:24:00,Preparing,730.68
4127,5067,349,Pasta Alfredo,2024-04-06,13:41:00,Delivered,590.86
4128,2709,544,Butter Naan,2023-07-28,21:59:00,Preparing,1131.39
4129,7922,879,Veg Burger,2023-06-16,15:24:00,Cancelled,536.15
4130,531,988,Butter Naan,2023-12-19,15:15:00,Pending,1149.3
4131,3461,1306,Butter Naan,2023-05-04,14:19:00,Preparing,921.32
4132,4476,28,Butter Naan,2024-08-09,08:34:00,Cancelled,606.08
4133,5233,1304,Fried Rice,2023-07-25,09:07:00,Cancelled,997.19
4134,1738,1982,Veg Burger,2024-01-20,19:47:00,Pending,1109.08
4135,5414,418,Butter Naan,2023-05-29,23:07:00,Cancelled,763.18
4136,2539,1133,Fried Rice,2023-03-16,10:10:00,Pending,494.97
4137,6293,1914,Chicken Biryani,2024-02-09,17:02:00,Preparing,869.24
4138,6506,1185,Pasta Alfredo,2024-09-14,16:47:00,Preparing,591.32
4139,8226,955,Veg Burger,2024-08-31,15:35:00,Preparing,476.89
4140,1772,1887,Chicken Biryani,2023-05-07,23:26:00,Cancelled,297.58
4141,3123,1117,Momos,2024-09-10,10:23:00,Cancelled,514.85
4142,7886,111,Tandoori Chicken,2024-10-22,18:12:00,Cancelled,161.38
4143,3072,76,Butter Naan,2024-10-02,23:19:00,Pending,768.82
4144,6382,1882,Veg Burger,2024-12-21,18:12:00,Preparing,472.54
4145,7629,1336,Pasta Alfredo,2024-01-04,16:16:00,Cancelled,488.72
4146,2267,736,Momos,2024-01-31,18:04:00,Preparing,376.32
4147,4769,1125,Veg Burger,2023-09-27,16:30:00,Cancelled,298.03
4148,4571,270,Butter Naan,2024-08-01,18:52:00,Cancelled,233.01
4149,4851,1613,Chicken Biryani,2024-04-02,18:52:00,Pending,390.76
4150,1764,901,Veg Burger,2024-11-11,21:50:00,Preparing,665.19
4151,710,1474,Pasta Alfredo,2023-09-22,22:59:00,Delivered,478.89
4152,2943,1635,Pasta Alfredo,2023-03-16,18:53:00,Cancelled,1089.52
4153,111,1095,Paneer Butter Masala,2024-11-02,23:23:00,Cancelled,916.5
4154,6898,866,Butter Naan,2023-02-18,11:42:00,Preparing,428.52
4155,6489,896,Chicken Biryani,2023-03-01,21:11:00,Pending,641.18
4156,1724,942,Pasta Alfredo,2023-08-07,19:09:00,Pending,356.46
4157,5951,117,Momos,2024-11-20,22:42:00,Delivered,545.82
4158,473,562,Margherita Pizza,2024-09-11,16:09:00,Pending,561.17
4159,7250,1867,Masala Dosa,2023-08-26,20:00:00,Delivered,1151.4
4160,526,1623,Chicken Biryani,2024-02-10,22:23:00,Cancelled,993.04
4161,6236,419,Chicken Biryani,2024-10-20,14:10:00,Cancelled,571.54
4162,4603,872,Paneer Butter Masala,2023-12-06,18:29:00,Cancelled,1069.45
4163,8412,1643,Butter Naan,2024-12-05,09:52:00,Cancelled,244.09
4164,1196,1145,Tandoori Chicken,2023-02-24,20:22:00,Cancelled,874.2
4165,6389,1390,Butter Naan,2024-03-01,22:52:00,Delivered,554.84
4166,9193,1894,Momos,2023-07-25,14:46:00,Preparing,734.27
4167,3486,37,Veg Burger,2023-01-08,21:34:00,Pending,536.19
4168,3480,1035,Margherita Pizza,2024-08-27,20:00:00,Delivered,818.71
4169,9773,1056,Butter Naan,2024-04-05,17:47:00,Preparing,355.4
4170,1903,166,Pasta Alfredo,2024-05-15,13:41:00,Preparing,316.57
4171,9406,1104,Momos,2024-08-26,22:58:00,Delivered,881.96
4172,8419,1790,Margherita Pizza,2023-01-07,20:11:00,Pending,856.58
4173,7513,440,Tandoori Chicken,2023-12-03,22:05:00,Preparing,184.39
4174,7177,487,Chicken Biryani,2024-03-16,22:47:00,Preparing,1127.57
4175,3546,1284,Margherita Pizza,2023-03-23,21:00:00,Preparing,893.29
4176,906,33,Paneer Butter Masala,2023-03-26,17:53:00,Preparing,484.85
4177,3691,202,Masala Dosa,2024-06-15,11:56:00,Cancelled,249.35
4178,9043,230,Butter Naan,2024-01-01,11:20:00,Preparing,936.01
4179,9910,1333,Momos,2024-02-11,14:56:00,Cancelled,719.21
4180,8188,881,Momos,2024-02-24,12:21:00,Preparing,708.49
4181,8740,841,Veg Burger,2024-10-03,13:49:00,Preparing,152.45
4182,7380,1344,Veg Burger,2024-11-25,13:44:00,Pending,245.49
4183,1344,546,Veg Burger,2024-06-03,19:51:00,Cancelled,463.96
4184,8265,1497,Butter Naan,2023-04-17,18:34:00,Pending,643.12
4185,6554,815,Pasta Alfredo,2024-08-28,10:17:00,Pending,651.32
4186,5855,752,Fried Rice,2024-10-04,11:31:00,Cancelled,494.47
4187,7174,227,Veg Burger,2023-08-19,10:06:00,Cancelled,189.16
4188,2134,1371,Butter Naan,2023-07-22,19:22:00,Cancelled,890.7
4189,1725,43,Veg Burger,2023-04-21,22:44:00,Pending,757.61
4190,6652,1538,Paneer Butter Masala,2024-06-21,17:07:00,Pending,577.2
4191,5113,245,Tandoori Chicken,2024-07-08,13:54:00,Pending,211.23
4192,8219,490,Veg Burger,2024-11-17,23:01:00,Cancelled,342.18
4193,5655,656,Masala Dosa,2024-06-04,20:25:00,Preparing,1109.57
4194,170,1092,Butter Naan,2023-11-20,10:39:00,Delivered,165.22
4195,4409,1971,Veg Burger,2023-05-20,21:37:00,Cancelled,750.87
4196,3670,821,Margherita Pizza,2024-04-27,14:21:00,Cancelled,737.32
4197,8316,1003,Fried Rice,2024-05-25,22:42:00,Delivered,469.06
4198,2277,146,Tandoori Chicken,2024-04-18,10:42:00,Pending,804.54
4199,7458,608,Margherita Pizza,2023-08-26,12:09:00,Cancelled,1071.69
4200,9891,579,Tandoori Chicken,2024-12-17,23:36:00,Pending,663.26
4201,6553,414,Butter Naan,2023-09-17,19:04:00,Delivered,445.54
4202,8444,1806,Chicken Biryani,2024-02-26,21:28:00,Delivered,768.67
4203,5665,1889,Momos,2023-12-02,11:16:00,Pending,332.91
4204,427,1886,Margherita Pizza,2024-06-25,12:32:00,Preparing,853.42
4205,3799,1976,Fried Rice,2023-09-08,09:06:00,Pending,1061.5
4206,5421,1639,Paneer Butter Masala,2023-05-27,18:54:00,Preparing,183.34
4207,4714,562,Paneer Butter Masala,2024-12-16,11:38:00,Cancelled,753.82
4208,6720,1785,Margherita Pizza,2024-10-07,09:32:00,Preparing,783.48
4209,418,606,Chicken Biryani,2023-02-16,14:36:00,Preparing,815.66
4210,4266,609,Veg Burger,2023-06-19,09:49:00,Pending,228.28
4211,4887,1612,Paneer Butter Masala,2023-05-21,14:04:00,Cancelled,220.13
4212,1646,1349,Margherita Pizza,2024-07-21,22:29:00,Preparing,652.2
4213,4743,1620,Momos,2024-06-02,22:18:00,Pending,403.24
4214,2089,892,Masala Dosa,2023-08-16,19:29:00,Preparing,828.32
4215,6958,1791,Tandoori Chicken,2023-01-16,09:27:00,Delivered,663.75
4216,7927,1672,Butter Naan,2024-08-27,19:35:00,Cancelled,1187.96
4217,4856,1566,Margherita Pizza,2024-10-09,13:07:00,Cancelled,430.33
4218,4156,1833,Margherita Pizza,2024-07-05,11:07:00,Pending,592.62
4219,11,1917,Margherita Pizza,2023-03-30,23:19:00,Preparing,925.52
4220,947,801,Chicken Biryani,2024-04-01,11:59:00,Preparing,542.63
4221,7393,1591,Pasta Alfredo,2023-03-13,22:18:00,Pending,492.24
4222,6838,1527,Paneer Butter Masala,2024-01-30,18:30:00,Pending,587.29
4223,7688,752,Veg Burger,2024-09-23,13:02:00,Delivered,307.28
4224,7177,1185,Pasta Alfredo,2023-07-26,10:05:00,Preparing,762.67
4225,3745,1734,Pasta Alfredo,2024-07-09,19:43:00,Pending,631.27
4226,4975,771,Paneer Butter Masala,2023-11-26,22:39:00,Preparing,541.48
4227,3222,1295,Fried Rice,2023-03-17,08:46:00,Pending,787.93
4228,1864,74,Margherita Pizza,2024-11-09,08:09:00,Cancelled,557.91
4229,3210,1703,Chicken Biryani,2023-07-28,14:56:00,Cancelled,913.54
4230,1954,800,Paneer Butter Masala,2024-01-17,10:49:00,Pending,503.42
4231,6031,1372,Tandoori Chicken,2024-09-10,14:41:00,Delivered,216.52
4232,5901,630,Chicken Biryani,2023-06-14,21:16:00,Pending,430.63
4233,4839,1138,Masala Dosa,2024-09-07,13:00:00,Preparing,498.7
4234,2943,1127,Momos,2024-02-17,15:42:00,Preparing,473.33
4235,1022,1103,Veg Burger,2024-01-06,15:05:00,Cancelled,227.56
4236,890,127,Masala Dosa,2023-05-23,13:19:00,Pending,1130.04
4237,1021,891,Chicken Biryani,2023-04-12,14:29:00,Pending,228.53
4238,1232,793,Chicken Biryani,2023-04-06,16:34:00,Pending,736.46
4239,1551,1987,Margherita Pizza,2023-02-17,23:57:00,Preparing,569.53
4240,9900,98,Tandoori Chicken,2023-07-20,17:26:00,Cancelled,791.18
4241,4482,1852,Chicken Biryani,2024-01-12,09:44:00,Cancelled,289.07
4242,4097,724,Fried Rice,2023-04-22,22:14:00,Delivered,283.68
4243,6251,1953,Momos,2024-03-22,20:09:00,Preparing,324.34
4244,4370,1135,Margherita Pizza,2024-07-21,11:30:00,Pending,957.13
4245,8643,1236,Momos,2024-09-12,11:00:00,Pending,277.89
4246,406,1847,Tandoori Chicken,2023-02-11,08:54:00,Delivered,580.12
4247,5292,546,Masala Dosa,2023-03-25,12:50:00,Delivered,196.1
4248,4899,1245,Pasta Alfredo,2024-07-20,16:27:00,Cancelled,170.97
4249,8389,912,Momos,2024-10-21,09:55:00,Preparing,467.8
4250,1558,732,Chicken Biryani,2023-09-14,19:05:00,Preparing,307.75
4251,7484,360,Margherita Pizza,2024-11-22,19:35:00,Pending,1055.0
4252,6939,141,Margherita Pizza,2024-01-07,09:12:00,Pending,328.44
4253,4122,336,Chicken Biryani,2023-08-01,09:42:00,Delivered,199.25
4254,1086,1171,Momos,2023-11-01,13:13:00,Pending,633.14
4255,3486,239,Chicken Biryani,2023-09-21,21:15:00,Pending,227.21
4256,4829,54,Momos,2024-06-30,19:08:00,Pending,440.1
4257,3568,434,Margherita Pizza,2024-07-21,08:13:00,Pending,1198.69
4258,9399,264,Pasta Alfredo,2023-07-04,21:06:00,Pending,274.01
4259,6464,1689,Tandoori Chicken,2023-08-29,15:14:00,Delivered,718.26
4260,6007,1277,Fried Rice,2023-10-14,15:03:00,Pending,821.39
4261,5430,633,Masala Dosa,2023-05-12,12:56:00,Pending,559.05
4262,7865,1021,Butter Naan,2023-08-20,16:59:00,Pending,591.46
4263,1299,726,Butter Naan,2023-04-23,20:27:00,Pending,496.12
4264,7598,1545,Tandoori Chicken,2023-07-14,19:20:00,Pending,291.9
4265,4073,1250,Pasta Alfredo,2024-04-27,19:18:00,Preparing,433.57
4266,4156,546,Margherita Pizza,2023-11-16,10:36:00,Pending,468.0
4267,5388,457,Paneer Butter Masala,2024-08-06,21:11:00,Delivered,437.9
4268,8665,1863,Veg Burger,2024-01-28,21:01:00,Pending,551.53
4269,6894,1467,Fried Rice,2023-12-20,14:14:00,Pending,616.59
4270,2739,1632,Chicken Biryani,2023-02-09,20:58:00,Preparing,945.3
4271,6837,1190,Veg Burger,2023-10-24,20:53:00,Cancelled,346.31
4272,5829,677,Margherita Pizza,2023-05-25,16:08:00,Pending,177.02
4273,8117,185,Paneer Butter Masala,2023-08-26,16:34:00,Pending,904.56
4274,1420,708,Pasta Alfredo,2024-09-13,23:50:00,Delivered,160.03
4275,3399,1388,Tandoori Chicken,2023-05-24,21:36:00,Delivered,883.64
4276,3436,270,Chicken Biryani,2023-03-25,23:57:00,Cancelled,545.53
4277,4902,168,Chicken Biryani,2023-10-05,14:33:00,Preparing,815.82
4278,5537,1639,Chicken Biryani,2024-02-17,20:51:00,Pending,527.76
4279,2780,1135,Momos,2024-08-05,16:41:00,Cancelled,879.96
4280,1168,68,Paneer Butter Masala,2024-03-31,13:24:00,Cancelled,674.89
4281,9738,1577,Masala Dosa,2023-07-06,19:45:00,Cancelled,642.02
4282,3615,656,Veg Burger,2023-06-27,18:35:00,Preparing,824.71
4283,7869,1255,Pasta Alfredo,2023-10-23,22:14:00,Pending,910.63
4284,5151,912,Paneer Butter Masala,2024-03-26,11:38:00,Cancelled,1155.0
4285,203,112,Butter Naan,2024-05-20,11:20:00,Pending,622.59
4286,8950,1593,Chicken Biryani,2024-09-23,10:08:00,Cancelled,662.11
4287,6018,1180,Momos,2024-03-19,14:39:00,Delivered,402.03
4288,7543,831,Margherita Pizza,2023-04-13,10:16:00,Delivered,235.63
4289,4329,418,Masala Dosa,2023-03-24,16:31:00,Preparing,1185.3
4290,9637,1554,Margherita Pizza,2024-01-13,11:41:00,Preparing,389.64
4291,2821,238,Fried Rice,2023-10-29,17:25:00,Preparing,177.85
4292,3773,450,Chicken Biryani,2024-04-06,13:00:00,Preparing,834.99
4293,7894,514,Momos,2023-03-06,14:05:00,Delivered,872.5
4294,8311,743,Masala Dosa,2023-03-23,21:08:00,Pending,532.31
4295,7300,691,Tandoori Chicken,2024-12-22,15:04:00,Delivered,825.36
4296,6699,596,Margherita Pizza,2023-04-22,13:32:00,Pending,870.95
4297,4122,613,Momos,2023-08-01,23:36:00,Delivered,775.34
4298,560,1837,Tandoori Chicken,2023-07-27,16:19:00,Delivered,1078.39
4299,6537,1833,Momos,2023-03-25,18:42:00,Preparing,343.04
4300,5097,605,Masala Dosa,2023-03-26,14:43:00,Preparing,294.76
4301,4387,504,Margherita Pizza,2024-04-15,10:27:00,Preparing,160.65
4302,9028,1219,Momos,2023-09-07,18:52:00,Cancelled,1008.51
4303,9607,100,Chicken Biryani,2023-10-29,22:46:00,Cancelled,1020.49
4304,4888,740,Paneer Butter Masala,2024-06-16,14:51:00,Preparing,402.36
4305,5317,1943,Tandoori Chicken,2024-11-16,10:49:00,Delivered,703.42
4306,9157,767,Veg Burger,2023-11-01,08:35:00,Delivered,1153.81
4307,5197,643,Masala Dosa,2024-08-09,08:33:00,Cancelled,1092.14
4308,8603,1232,Fried Rice,2023-09-20,21:36:00,Preparing,1001.92
4309,2573,909,Pasta Alfredo,2024-05-13,22:54:00,Pending,966.23
4310,6830,214,Butter Naan,2023-09-13,11:07:00,Delivered,606.04
4311,6618,746,Veg Burger,2023-03-29,09:35:00,Delivered,174.1
4312,4432,1899,Masala Dosa,2024-02-16,21:57:00,Preparing,1044.71
4313,7175,1904,Margherita Pizza,2023-09-12,20:42:00,Cancelled,933.81
4314,5471,1894,Tandoori Chicken,2023-11-29,09:05:00,Preparing,838.96
4315,4341,214,Chicken Biryani,2024-09-24,17:00:00,Preparing,1124.31
4316,5532,871,Chicken Biryani,2024-03-01,09:06:00,Delivered,1167.24
4317,3667,1600,Momos,2024-10-15,18:13:00,Cancelled,360.63
4318,2711,950,Margherita Pizza,2023-01-28,19:38:00,Delivered,1043.01
4319,3400,1075,Pasta Alfredo,2024-02-14,08:22:00,Pending,281.28
4320,5104,290,Margherita Pizza,2024-10-27,20:06:00,Cancelled,465.97
4321,8709,492,Paneer Butter Masala,2023-03-10,14:41:00,Preparing,172.0
4322,8064,419,Masala Dosa,2023-11-27,21:01:00,Pending,637.5
4323,7896,777,Fried Rice,2023-06-06,19:24:00,Cancelled,612.2
4324,121,1578,Momos,2024-03-18,08:16:00,Cancelled,211.63
4325,3457,415,Paneer Butter Masala,2024-12-03,11:30:00,Cancelled,225.93
4326,1517,1515,Pasta Alfredo,2023-01-13,18:21:00,Preparing,552.06
4327,7391,988,Pasta Alfredo,2023-05-14,13:14:00,Cancelled,1050.56
4328,7444,314,Chicken Biryani,2023-03-17,17:48:00,Cancelled,949.33
4329,1797,1349,Veg Burger,2024-04-11,16:19:00,Cancelled,607.84
4330,2640,641,Veg Burger,2023-01-10,08:03:00,Preparing,1031.47
4331,2581,1365,Fried Rice,2023-03-24,14:15:00,Pending,223.65
4332,3416,161,Momos,2024-05-13,10:16:00,Delivered,801.76
4333,3843,440,Masala Dosa,2024-01-12,15:51:00,Preparing,922.1
4334,8656,1929,Veg Burger,2024-08-03,17:04:00,Pending,620.55
4335,6864,45,Paneer Butter Masala,2024-10-19,14:16:00,Delivered,844.27
4336,182,1884,Margherita Pizza,2024-01-03,22:18:00,Preparing,947.29
4337,1171,1318,Fried Rice,2023-08-24,22:41:00,Delivered,328.91
4338,1131,784,Fried Rice,2024-10-30,20:28:00,Pending,157.51
4339,4323,682,Momos,2023-04-11,17:28:00,Cancelled,740.88
4340,7327,1960,Veg Burger,2024-03-12,09:19:00,Cancelled,231.97
4341,910,205,Tandoori Chicken,2024-11-15,09:17:00,Pending,1136.06
4342,3430,1096,Fried Rice,2024-08-01,21:49:00,Cancelled,258.52
4343,7948,1541,Momos,2024-10-05,18:52:00,Cancelled,712.43
4344,4286,141,Paneer Butter Masala,2023-01-11,20:15:00,Pending,881.89
4345,8541,1875,Veg Burger,2024-12-21,09:55:00,Pending,1159.48
4346,5032,720,Tandoori Chicken,2024-12-24,21:32:00,Delivered,995.92
4347,9551,195,Veg Burger,2023-11-15,19:22:00,Delivered,884.46
4348,2574,1605,Fried Rice,2024-02-07,23:57:00,Preparing,375.27
4349,2430,947,Veg Burger,2023-01-12,10:44:00,Delivered,1197.38
4350,531,1586,Butter Naan,2023-06-16,11:50:00,Pending,560.57
4351,497,1710,Paneer Butter Masala,2024-07-16,11:07:00,Cancelled,609.9
4352,1551,930,Pasta Alfredo,2023-10-22,20:01:00,Delivered,1184.84
4353,1673,207,Margherita Pizza,2024-01-22,10:03:00,Delivered,376.08
4354,7268,1801,Masala Dosa,2024-08-07,17:57:00,Delivered,1037.56
4355,9519,954,Paneer Butter Masala,2024-01-09,14:58:00,Delivered,184.37
4356,2221,1137,Veg Burger,2023-08-26,19:52:00,Pending,500.22
4357,4471,996,Veg Burger,2024-11-03,12:56:00,Preparing,640.36
4358,7140,722,Momos,2023-12-14,19:53:00,Pending,506.57
4359,8488,244,Butter Naan,2024-11-18,16:37:00,Preparing,1056.19
4360,4862,1242,Tandoori Chicken,2024-10-07,23:55:00,Pending,881.73
4361,9392,663,Tandoori Chicken,2023-07-27,23:44:00,Delivered,831.38
